1684977366,594485;0,007107973098754883;1684977366,6047587
1684977375,9608176;0,002002239227294922;1684977375,9658158
1684977378,0297945;0,001003265380859375;1684977378,034791
1684977382,214384;0,0009982585906982422;1684977382,2193844
1684977389,5099497;0,002007722854614258;1684977389,5169504
1684977391,6017;0,0019958019256591797;1684977391,606702
1684977399,9290807;0,0030012130737304688;1684977399,9370356
1684977412,4655685;0,003016233444213867;1684977412,4725673
1684977420,781974;0,002000093460083008;1684977420,786977
1684977421,8317041;0,001991748809814453;1684977421,836707
1684977423,9206154;0,0019979476928710938;1684977423,9286218
1684977429,1166058;0,0017015933990478516;1684977429,1218565
1684977433,2720017;0,002010345458984375;1684977433,2790005
1684977441,6421552;0,0019865036010742188;1684977441,649167
1684977454,2004077;0,0010001659393310547;1684977454,2061083
1684977460,428056;0,0019893646240234375;1684977460,4350865
1684977463,5467634;0,002000570297241211;1684977463,5547621
1684977468,7610075;0,002001047134399414;1684977468,766974
