0,1978199482
0,0519900322
0,003000020981
0,006259918213
0,005069971085
0,004869937897
0,004120111465
0,00766992569
0,004140138626
0,002739906311
0,9553899765
0,07055997849
0,00400018692
0,004999876022
0,05178999901
0,006010055542
0,005239963531
0,007829904556
0,006430149078
0,01845002174
0,8624098301
0,09477996826
0,008000135422
0,005680084229
0,04700994492
0,004999876022
0,005000114441
0,004250049591
0,0119998455
0,01699995995
0,83604002
0,1053900719
0,003999948502
0,007320165634
0,06153988838
0,01194000244
0,008719921112
0,007290124893
0,01278996468
0,009530067444
0,8273799419
0,09371995926
0,003750085831
0,004469871521
0,05198001862
0,03917002678
0,006000041962
0,004999876022
0,02025008202
0,05235004425
0,7646100521
0,09590983391
0,005630016327
0,003770112991
0,04719996452
0,05570006371
0,01254987717
0,009880065918
0,04298996925
0,003809928894
0,7714700699
0,08816003799
0,003989934921
0,005970001221
0,03769993782
0,06321001053
0,01816010475
0,004549980164
0,03740000725
0,006520032883
0,7643299103
0,1011199951
0,008260011673
0,009150028229
0,03028011322
0,05742001534
0,02263998985
0,005029916763
0,04302000999
0,004430055618
0,7627298832
0,1009199619
0,005330085754
0,01346993446
0,03514003754
0,09544014931
0,006009817123
0,005990028381
0,03705000877
0,004290103912
0,7302899361
0,09362006187
0,02266001701
0,01974987984
0,03065991402
0,1425900459
0,005010128021
0,005439996719
0,01261997223
0,00498008728
0,7052099705
0,09435987473
0,02754998207
0,01831007004
0,01930999756
0,1931600571
0,01312994957
0,00594997406
0,009649991989
0,02600002289
0,6260800362
0,1075999737
0,01975989342
0,0173201561
0,03262996674
0,2175199986
0,01393008232
0,01358985901
0,007250070572
0,01380991936
0,584510088
0,1114099026
0,02954006195
0,0192399025
0,03223013878
0,2182600498
0,002990007401
0,01826000214
0,01764988899
0,01697993279
0,5663599968
0,1109001637
0,03130984306
0,02162003517
0,07050013542
0,2293798923
0,02467989922
0,009790182114
0,02723002434
0,003919839859
0,5022101402
0,1077098846
0,03383994102
0,0308701992
0,07705998421
0,2168898582
0,0427801609
0,006809949875
0,03242993355
0,005079984665
0,4751300812
0,1083300114
0,03555989265
0,03274011612
0,1168298721
0,1961400509
0,04201006889
0,005329847336
0,02946019173
0,007999897003
0,4620099068
0,107820034
0,03679013252
0,03108000755
0,1443297863
0,1625900269
0,05367016792
0,004940032959
0,02902984619
0,01560997963
0,442510128
0,1097798347
0,04939007759
0,03083992004
0,1646101475
0,1268599033
0,07037997246
0,006080150604
0,02653002739
0,01433992386
0,4392499924
0,1108598709
0,05213999748
0,05462002754
0,2054300308
0,0476500988
0,08049988747
0,004640102386
0,02846002579
0,01975989342
0,4270501137
0,1232700348
0,05228996277
0,04665994644
0,2017400265
0,04761004448
0,07813000679
0,01845002174
0,01475000381
0,03132987022
0,4188199043
0,1423401833
0,03385996819
0,04598999023
0,19885993
0,04832005501
0,07673001289
0,02291989326
0,0148999691
0,02850008011
0,4156401157
0,1619699001
0,02963995934
0,04484009743
0,1867499352
0,04781007767
0,1063699722
0,01754999161
0,01658987999
0,01403999329
0,421090126
0,1423900127
0,03445005417
0,04969000816
0,182849884
0,04604005814
0,1513600349
0,01602983475
0,0124900341
0,03578996658
0,3824701309
0,1171500683
0,03084993362
0,1470799446
0,09845995903
0,03831005096
0,2093601227
0,003999948502
0,01478004456
0,01690983772
0,391010046
0,08355998993
0,03167009354
0,1551599503
0,09478998184
0,03272008896
0,2332098484
0,004990100861
0,004999876022
0,01471996307
