1684978472,6716287;0,007536649703979492;1684978472,6847034
1684978472,6903355;0,001998424530029297;1684978472,736694
1684978472,6837006;0,001996278762817383;1684978472,7396955
1684978472,678703;0,002709627151489258;1684978472,7459545
1684978472,6986976;0,0015285015106201172;1684978472,7510214
1684978472,6936963;0,0023043155670166016;1684978472,7558973
1684978472,6996946;0,0015363693237304688;1684978472,7600117
1684978472,7036986;0,001894235610961914;1684978472,7676804
1684978472,7067115;0,00226593017578125;1684978472,7718282
1684978472,7036986;0,0016422271728515625;1684978472,7745655
1684978473,7239635;0,0019931793212890625;1684978473,7299573
1684978473,791521;0,0019826889038085938;1684978473,8005197
1684978473,793519;0,0029997825622558594;1684978473,8045135
1684978473,791521;0,0019989013671875;1684978473,809518
1684978473,8503156;0,0029993057250976562;1684978473,8613098
1684978473,8543088;0,0019855499267578125;1684978473,8673155
1684978473,8613098;0,002118349075317383;1684978473,8725536
1684978473,8065245;0,003124237060546875;1684978473,8803873
1684978473,8393953;0,0018687248229980469;1684978473,8868124
1684978473,856315;0,0009992122650146484;1684978473,9052658
1684978474,7616997;0,002001523971557617;1684978474,7676709
1684978474,857463;0,0010471343994140625;1684978474,8624568
1684978474,8584602;0,0030100345611572266;1684978474,8704576
1684978474,857463;0,0017485618591308594;1684978474,8761334
1684978474,9171507;0,0019931793212890625;1684978474,923143
1684978474,9161456;0,0030138492584228516;1684978474,9281442
1684978474,920148;0,0030014514923095703;1684978474,933143
1684978474,920148;0,001107931137084961;1684978474,9373946
1684978474,9403963;0,002996206283569336;1684978474,949398
1684978474,9604042;0,00099945068359375;1684978474,9663978
1684978475,7964365;0,0019931793212890625;1684978475,8024375
1684978475,9018247;0,0019979476928710938;1684978475,9078236
1684978475,9028182;0,002003192901611328;1684978475,911823
1684978475,9018247;0,0022230148315429688;1684978475,919144
1684978475,970687;0,002002716064453125;1684978475,980689
1684978475,9847503;0,0026547908782958984;1684978475,9926257
1684978475,9893806;0,0029909610748291016;1684978476,0013428
1684978475,9942129;0,0017971992492675781;1684978476,0086339
1684978476,01369;0,0021996498107910156;1684978476,0214252
1684978476,0229545;0,002002239227294922;1684978476,0309536
1684978476,8523297;0,0010066032409667969;1684978476,85833
