;1684977368,6777508;0,006569623947143555;1684977368,6879218
;1684977376,997135;0,0010027885437011719;1684977377,0021386
;1684977379,0794806;0,0020017623901367188;1684977379,0854797
;1684977384,3022149;0,0009953975677490234;1684977384,3072486
;1684977386,3893828;0,0020067691802978516;1684977386,396382
;1684977396,8219347;0,0010030269622802734;1684977396,8279498
;1684977398,8980649;0,001990795135498047;1684977398,905071
;1684977404,1152887;0,0016741752624511719;1684977404,122187
;1684977407,240096;0,0010149478912353516;1684977407,2450962
;1684977408,2860532;0,001993417739868164;1684977408,2920551
;1684977410,3744798;0,0019996166229248047;1684977410,3794763
;1684977417,6642237;0,0020008087158203125;1684977417,6702263
;1684977422,866529;0,0020079612731933594;1684977422,872492
;1684977425,9842193;0,0009949207305908203;1684977425,9892209
;1684977432,229504;0,0020008087158203125;1684977432,234507
;1684977435,3533518;0,0019981861114501953;1684977435,3593328
;1684977436,3852203;0,0010006427764892578;1684977436,3902154
;1684977442,68379;0,001998424530029297;1684977442,6887884
;1684977450,0309417;0,001993417739868164;1684977450,0379512
;1684977464,5903032;0,001996755599975586;1684977464,596297
;1684977465,636647;0,002002716064453125;1684977465,64265
;1684977466,6802187;0,0020067691802978516;1684977466,6862144
