;1684977367,6473186;0,007890701293945312;1684977367,6588416
;1684977371,7864952;0,003003835678100586;1684977371,7944992
;1684977374,9159615;0,0019958019256591797;1684977374,9209642
;1684977380,1206224;0,002867460250854492;1684977380,1274884
;1684977383,2544186;0,0019996166229248047;1684977383,2604167
;1684977390,5602844;0,002975940704345703;1684977390,5672758
;1684977394,714655;0,0010890960693359375;1684977394,720905
;1684977409,3292928;0,0017900466918945312;1684977409,3350456
;1684977414,5538397;0,0010883808135986328;1684977414,5588675
;1684977416,6131856;0,0009951591491699219;1684977416,6201923
;1684977418,7035596;0,0019953250885009766;1684977418,708561
;1684977424,9579225;0,0019931793212890625;1684977424,9628794
;1684977437,4151819;0,0010044574737548828;1684977437,4201803
;1684977439,5035336;0,002001523971557617;1684977439,5567455
;1684977445,8314772;0,0009713172912597656;1684977445,8364651
;1684977447,9027684;0,0019991397857666016;1684977447,9077322
;1684977451,0680974;0,0010068416595458984;1684977451,0730999
;1684977452,1226509;0,0019965171813964844;1684977452,1286502
;1684977455,2349324;0,002007722854614258;1684977455,2409234
;1684977462,505423;0,0009999275207519531;1684977462,5114229
